1-B ,Nazimabad to Tower,Nazimabad, Bara Maidan, Lasbela, Lawrence Road, Barness Street, Bandar Road, Tower
1-C ,M.P.R Colony to Sultanabad,M.P.R Colony, Qasba Colony, Banaras Colony, Pathan Colony, S.I.T.E, Habib Bank, Bismillah Hotel, Gandhi Garden, Garden Road, Plaza, Regal, Shahrah-e-Liaquat, National Museum, Tower, Sultanabad
1-D ,Ittehad Town to Cantt Station,Ittehad Town, Torri Chowk Sector II, Orangi Township, Banaras Colony, Pathan Colony, Petrol Pump, Liaquatabad No.10, Liaquatabad, Post Office, Teen Hatti, Jehangir Road, Empress Market, Cantt Station
1-E ,Manzoor colony to Faqeer colony ,manzoor colony, bismillah pul, mehmoodabad no 6, mehmoodabad no.5, mehmoodabad no.4, mehmoodabad no.3, mehmoodabad no.2, mehmoodabad no.1, corporation, parsi colony, kalapul, jinnah hospital, regent plaza, lucky star, Saddar, numaish, gurumandir, patel para, lasbela, golimar, petrol pump, nazimabad, habib bank, valika motrovil, orangi no 4, orangi no 10, faqeer colony
1-F ,Naval Colony to Orangi Township No.10,Naval Colony, Mauripur, Gulbai Chowk, Tower, Juna Market, Ramswami, Garden Bara Board, Valika, Orangi Township No.10
1-G ,M.W Tower to Data Chowk Orangi Town,M.W Tower, Frere Road, Saddar, Numaish, Guru Mandir, Teen Hatti, Liaquatabad No.10, Petrol Pump, Nazimabad No.2, Gandhi Chowk, Paposh Nagar, Abdullah College, Metro Cinema, Data Chowk Orangi Town
1-H ,Gulshan-e-Bahar to Keamari,Gulshan-e-Bahar, Orangi Sector No.14, Orangi Sector No.13, Orangi Sector No.7, Orangi Sector No.5, Qadafi Chowk, Qasba Mour, Banaras Colony, Valika Hospital, Valika Mill, Habib Bank, S.I.T.E, Post Office, Maroon Mill, Laltain Factory, Ghani Chowk, Shershah, Miran Naka, Chakiwara, Lee Market, Kharadar, Jamat Khana, Tower, Keamari
1-L ,Raees Amrohi Colony to Sharifabad,Raees Amrohi Colony, Islam Chowk, Nishan-e-Hyder Chowk, Orangi No.5, Metro Bamarag, Habib Bank, Bara Road, Bismillah Hotel, Garden, Saddar, Jinnah Hospital, Akhter Colony, Qayyumabad, Korangi Industrial Area, Sharifabad
11-A ,Gulistan-e-Jouhar to M.A Jinnah Road,Gulistan-e-Jouhar, Safari Park, NIPA, Civic Centre, Sabzi Mandi, Jail Road, Hyderabad Colony, Guru Mandir, Numaish, Saddar, Regal, Saeed Manzil, M.A Jinnah Road
11-C ,Azam Basti to Safoora Goth,Azam Basti, Corporation, Kalapul, Jinnah Hospital, Saddar, 7th Day Hospital, Numaish, Guru Mandir, Islamia College, Jail Road, New Town Police Station, Sabzi Mandi, Civic Centre, Urdu College, NIPA Chowrangi, Safari Park, University Road, Safoora Goth
17-H ,Saddar to Dhobi Ghat,Saddar, Jinnah Central Hospital, Kala Pul, Defence Market, Akhter Colony, KPT Flyover Interchange, Korangi Crossing, Korangi No.1, Korangi No.2-1/2, Korangi No.4, Korangi No.5-1/2, Dhobi Ghat
17-I ,Ghous Pak to Pahalwan Goth,Ghous Pak, Coast Guard, Korangi No.2, Nasir Colony, Chamra Chowrangi, Brookse Chowrangi, KPT Flyover Interchange, Akhter Colony, Defence Mour, Kalapul, Jinnah Hospital, Lucky Star, Saddar, Numaish, Guru Mandir, Islamia College, Jail Chowrangi, New Town, Agha Khan Hospital, National Stadium, Drive-in Cinema, Aladin Park, NIPA Chowrangi, Kala Board, Safari Park, Jauhar Chowrangi, Pahalwan Goth
17-J ,Babar Market to Hijaz Dairy Farm,Babar Market, Landhi No.3 1/2, Landhi No.5, Korangi No.6, Korangi No.5, Korangi No.3, Korangi No.1, Korangi Crossing, Qayumabad, Akhtar Colony, Defence Society, Kala Pul, Jinnah Hospital, Luck Star Hotel, Hijaz Dairy Farm
